SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy
6184,"852113","1","Gear","Key Chains/Star Wars","2007","Millennium Falcon Bag Charm",,,5.99,9.99,,,"https://images.brickset.com/sets/images/852113-1.jpg",510,309
6182,"852114","1","Gear","Key Chains/Star Wars","2007","Y-wing Fighter Bag Charm",,,5.85,9.99,,,"https://images.brickset.com/sets/images/852114-1.jpg",390,195
6181,"852115","1","Gear","Key Chains/Star Wars","2007","Vader's TIE Fighter Bag Charm",,,5.85,9.99,,,"https://images.brickset.com/sets/images/852115-1.jpg",442,220
6206,"852116","1","Gear","Seasonal","2007","Santa Gift Bag",,,,4.99,,,"https://images.brickset.com/sets/images/852116-1.jpg",9,37
6371,"852117","1","Gear","Seasonal","2007","LEGO City Gift Bag",,,,4.99,,,"https://images.brickset.com/sets/images/852117-1.jpg",9,50
6160,"852119","1","Gear","Magnets/Seasonal","2007","Santa Magnet Set",1,,3.99,5.99,,,"https://images.brickset.com/sets/images/852119-1.jpg",174,103
6159,"852124","1","Gear","Seasonal","2007","Santa Stocking",,,6.35,9.99,,,"https://images.brickset.com/sets/images/852124-1.jpg",74,46
6163,"852129","1","Gear","Key Chains/Star Wars","2007","Emperor Palpatine",,,2.95,4.99,,,"https://images.brickset.com/sets/images/852129-1.jpg",287,166
6161,"852130","1","Gear","Key Chains/Batman","2007","Scarecrow Key Chain",,,2.99,3.99,,,"https://images.brickset.com/sets/images/852130-1.jpg",171,145
6162,"852131","1","Gear","Key Chains/Batman","2007","Mr. Freeze Key Chain",,,2.95,3.99,,,"https://images.brickset.com/sets/images/852131-1.jpg",129,129
6167,"852132","1","Gear","Board Games","2007","Castle Tic Tac Toe",10,,9.79,14.99,,,"https://images.brickset.com/sets/images/852132-1.jpg",331,258
6204,"852133","1","Gear","Seasonal","2007","Santa Holiday Cards",,,,9.99,,,"https://images.brickset.com/sets/images/852133-1.jpg",31,44
10242,"2000410","1","Serious Play","","2007","LSP Window 2",,,,,,,"https://images.brickset.com/sets/images/2000410-1.jpg",9,41
5772,"4285303","1","Gear","Watches/Clocks","2007","Bionicle Clock",,,,,,,"https://images.brickset.com/sets/images/4285303-1.jpg",11,100
5833,"4297455","1","Gear","Miscellaneous","2007","Football",,,,,,,"https://images.brickset.com/sets/images/4297455-1.jpg",7,43
5900,"4494715","1","Gear","Housewares","2007","LEGO Corkscrew & Bottle Opener",,,6.99,,,,"https://images.brickset.com/sets/images/4494715-1.jpg",68,110
5966,"4498051","1","Gear","Magnets/Football","2007","Football Magnet Set",,,4.99,,,,"https://images.brickset.com/sets/images/4498051-1.jpg",32,58
8654,"4521221","1","Star Wars","Minifig Pack","2007","Gold chrome plated C-3PO",1,1,0,0,,,"https://images.brickset.com/sets/images/4521221-1.jpg",491,1781
6205,"4524081","1","Mindstorms","NXT","2007","Mindstorms NXT CD",,1,,19.99,,,"https://images.brickset.com/sets/images/4524081-1.jpg",120,83
23217,"DUCK","1","Promotional","LEGO brand stores","2007","Duck",,6,,,,,"https://images.brickset.com/sets/images/DUCK-1.jpg",10,54
7738,"DUCK75","1","Promotional","LEGO brand stores","2007","75th Anniversary LEGO Duck on Wheels",,44,0,0,,,"https://images.brickset.com/sets/images/DUCK75-1.jpg",43,77
5964,"EL913","1","Gear","Housewares","2007","Classic Calculator",,,,4.99,,,"https://images.brickset.com/sets/images/EL913-1.jpg",34,60
9461,"GGSW001","1","Gear","Miscellaneous","2007","Blackhole Stormtrooper Maquette (Gentle Giant)",,,,64.99,,,"https://images.brickset.com/sets/images/GGSW001-1.jpg",22,88
9462,"GGSW002","1","Gear","Miscellaneous","2007","Darth Vader Maquette (Gentle Giant)",,,,64.99,,,"https://images.brickset.com/sets/images/GGSW002-1.jpg",31,99
9463,"GGSW003","1","Gear","Miscellaneous","2007","Stormtrooper Maquette (Gentle Giant)",,,,64.99,,,"https://images.brickset.com/sets/images/GGSW003-1.jpg",29,92
9464,"GGSW004","1","Gear","Miscellaneous","2007","Boba Fett Maquette (Gentle Giant)",,,,64.99,,,"https://images.brickset.com/sets/images/GGSW004-1.jpg",45,104
6302,"GGSW005","1","Gear","Miscellaneous","2007","Luke Skywalker Pilot Maquette",,,,19.99,,,"https://images.brickset.com/sets/images/GGSW005-1.jpg",283,174
6299,"HEROWII","1","Gear","Video Games/Wii","2007","BIONICLE Heroes",,,,,,,"https://images.brickset.com/sets/images/HEROWII-1.jpg",71,75
25709,"ISBN1593271374","1","Books","No Starch Press","2007","Forbidden LEGO",,,,,,,"https://images.brickset.com/sets/images/ISBN1593271374-1.jpg",76,38
25719,"ISBN1593271506","1","Books","No Starch Press","2007","The LEGO MINDSTORMS NXT Idea Book: Design, Invent, and Build",,,,,,,"https://images.brickset.com/sets/images/ISBN1593271506-1.jpg",13,23
25718,"ISBN1593271549","1","Books","No Starch Press","2007","The Unofficial LEGO MINDSTORMS NXT Inventor's Guide",,,,,,,"https://images.brickset.com/sets/images/ISBN1593271549-1.jpg",14,25
6178,"K851951","1","Gear","Housewares","2007","Classic Picnic Set",,,19.99,,,,"https://images.brickset.com/sets/images/K851951-1.jpg",8,41
6177,"K851988","1","Gear","Miscellaneous","2007","DUPLO Height Chart with Zoo Sticker Set",,,7.98,,,,"https://images.brickset.com/sets/images/K851988-1.jpg",6,17
22779,"LIT2007","1","Miscellaneous","LEGO Inside Tour Exclusive","2007","Market Street",,1248,,,,,"https://images.brickset.com/sets/images/LIT2007-1.jpg",75,439
5751,"MS1038","1","Mindstorms","NXT","2007","Colour Sensor for Mindstorms NXT",,1,36.99,54.99,69.99,,"https://images.brickset.com/sets/images/MS1038-1.jpg",93,154
5867,"MS1040","1","Mindstorms","NXT","2007","Accelerometer Sensor for Mindstorms NXT",,1,36.99,54.99,69.99,,"https://images.brickset.com/sets/images/MS1040-1.jpg",96,180
6166,"MS1042","1","Mindstorms","NXT","2007","Infrared Seeker",,1,39.99,49.99,69.99,,"https://images.brickset.com/sets/images/MS1042-1.jpg",59,149
6185,"MS1044","1","Mindstorms","NXT","2007","Gyroscopic Sensor",,1,49.99,54.99,69.99,,"https://images.brickset.com/sets/images/MS1044-1.jpg",95,162
6367,"MS1046","1","Mindstorms","NXT","2007","Infrared Link Sensor",,1,39.99,54.99,69.99,,"https://images.brickset.com/sets/images/MS1046-1.jpg",97,127
6308,"NDS061","1","Gear","Video Games/DS","2007","LEGO Star Wars: The Complete Saga",,,,34.99,,,"https://images.brickset.com/sets/images/NDS061-1.jpg",626,77
6124,"P2155","1","Gear","Pens","2007","Darth Vader Connect & Build Pen",,,,9.99,,,"https://images.brickset.com/sets/images/P2155-1.jpg",212,78
6126,"P2156","1","Gear","Pens","2007","Yoda Connect & Build Pen",,,,9.99,,,"https://images.brickset.com/sets/images/P2156-1.jpg",197,75
6125,"P2157","1","Gear","Pens","2007","R2-D2 Connect & Build Pen",,,,9.99,,,"https://images.brickset.com/sets/images/P2157-1.jpg",150,79
6123,"P2158","1","Gear","Pens","2007","Chewbacca Connect & Build Pen",,,,9.99,,,"https://images.brickset.com/sets/images/P2158-1.jpg",148,72
23218,"PENGUIN","1","Promotional","LEGO brand stores","2007","Penguin",,9,,,,,"https://images.brickset.com/sets/images/PENGUIN-1.jpg",5,57
9413,"PROMOSW004","1","Star Wars","Minifig Pack","2007","Star Wars Celebration IV Exclusive",,26,,49.99,,,37,437
6309,"PS3038","1","Gear","Video Games/PS3","2007","LEGO Star Wars: The Complete Saga",,,,49.99,,,"https://images.brickset.com/sets/images/PS3038-1.jpg",541,88
6140,"S020","1","Gear","Clothing","2007","Classic Skate Sneaker – Brown",,,,34.99,,,"https://images.brickset.com/sets/images/S020-1.jpg",4,49
6109,"S035","1","Gear","Clothing","2007","Bionicle Mesh Sport Sneaker - Red",,,,39.99,,,6,43
6146,"TS26","1","Gear","Clothing","2007","Bionicle Piraka T-Shirt",,,,14.99,,,"https://images.brickset.com/sets/images/TS26-1.jpg",10,53
6148,"TS41","1","Gear","Clothing","2007","Star Wars Original Trilogy T-Shirt",,,,14.99,,,"https://images.brickset.com/sets/images/TS41-1.jpg",52,92
6145,"TS43","1","Gear","Clothing","2007","Star Wars Classic Battle T-Shirt",,,,14.99,,,"https://images.brickset.com/sets/images/TS43-1.jpg",39,96
6144,"TS44","1","Gear","Clothing","2007","Star Wars Lord Vader T-Shirt",,,,14.99,,,"https://images.brickset.com/sets/images/TS44-1.jpg",67,90
6143,"TS45","1","Gear","Clothing","2007","Star Wars Master Yoda T-Shirt",,,,14.99,,,"https://images.brickset.com/sets/images/TS45-1.jpg",24,81
6142,"TS46","1","Gear","Clothing","2007","Star Wars Kenobi vs. Vader T-Shirt",,,,14.99,,,"https://images.brickset.com/sets/images/TS46-1.jpg",26,87
5973,"TS59","1","Gear","Clothing","2007","Bionicle Barraki Kalmah T-Shirt",,,,14.99,,,"https://images.brickset.com/sets/images/TS59-1.jpg",13,56
6392,"TS62","1","Gear","Clothing","2007","Star Wars Classic Characters T-shirt",,,,14.99,,,"https://images.brickset.com/sets/images/TS62-1.jpg",21,87
6393,"TS64","1","Gear","Clothing","2007","Star Wars Beware of the Dark Side T-shirt",,,,19.99,,,"https://images.brickset.com/sets/images/TS64-1.jpg",20,85
6372,"W004","1","Gear","Watches/Clocks","2007","R2-D2 Watch",,,14.99,19.99,,,"https://images.brickset.com/sets/images/W004-1.jpg",114,79
6373,"W005","1","Gear","Watches/Clocks","2007","Darth Vader Watch",,,14.99,19.99,,,"https://images.brickset.com/sets/images/W005-1.jpg",173,86
6374,"W006","1","Gear","Watches/Clocks","2007","Luke Skywalker Watch",,,14.99,19.99,29.99,,"https://images.brickset.com/sets/images/W006-1.jpg",96,82
6391,"W007","1","Gear","Watches/Clocks","2007","Clone Trooper Watch",,,14.99,19.99,,,"https://images.brickset.com/sets/images/W007-1.jpg",76,88
6310,"WII063","1","Gear","Video Games/Wii","2007","LEGO Star Wars: The Complete Saga",,,,49.99,,,"https://images.brickset.com/sets/images/WII063-1.jpg",1192,87
6311,"XB3076","1","Gear","Video Games/Xbox 360","2007","LEGO Star Wars: The Complete Saga",,,,49.99,,,"https://images.brickset.com/sets/images/XB3076-1.jpg",576,80
